DIA,HORA,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5
2022-09-20 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-20 00:00:00,01:00:00,1965,1327.54,1079.27,291.97,593.76,43.7,794.63,240.94,109.22,31.97,150.78,0
2022-09-20 00:00:00,02:00:00,3888,2602.79,2117.35,572.91,1197.74,87.47,1549.25,480.63,223.03,63.25,286.63,0
2022-09-20 00:00:00,03:00:00,5903,3986.03,3267.61,849.53,1785.86,131.11,2380.94,755.56,330.31,94.25,424.97,0
2022-09-20 00:00:00,04:00:00,7868,5270.72,4315.26,1129.88,2422.86,174.42,3158.5,982.34,443.25,124.69,561.94,0
2022-09-20 00:00:00,05:00:00,9819,6551.67,5346.35,1423.26,3049.39,217.94,3929.19,1199.22,559.63,155.88,707.75,0
2022-09-20 00:00:00,06:00:00,11713,7797.04,6335.35,1722.91,3654.74,261.22,4645.44,1428.69,681.47,189.25,852.19,0
2022-09-20 00:00:00,07:00:00,13948,9371.5,7688.04,1988.72,4271.24,305.26,5725.06,1657.72,799.94,204.38,982.09,2.31
2022-09-20 00:00:00,08:00:00,16021,10773.54,8863.2,2259.32,4898.48,348.98,6638.25,1875.97,910.84,234.75,1111.34,2.39
2022-09-20 00:00:00,09:00:00,18124,12170.47,10044.02,2518.97,5561.01,392.52,7550,2101.5,1016.66,263.91,1235.59,2.81
2022-09-20 00:00:00,10:00:00,20299,13655.76,11284.51,2807.51,6206.98,436.26,8518,2330.25,1158.31,285.22,1360,3.98
2022-09-20 00:00:00,11:00:00,22339,15060.45,12425.66,3106.04,6807.3,471.25,9411.94,2542.47,1292.69,307.19,1502.03,4.13
2022-09-20 00:00:00,12:00:00,24288,16427.49,13543.14,3376.36,7368.5,492.01,10292.25,2758.88,1394.78,322.44,1654.56,4.58
2022-09-20 00:00:00,13:00:00,26239,17790.84,14664.46,3638.99,7935.55,512.61,11177.44,2974.41,1488.81,356.94,1788.66,4.58
2022-09-20 00:00:00,14:00:00,28193,19166.55,15790.51,3909.08,8493.41,533.04,12072.69,3184.78,1577.22,407.84,1919.44,4.58
2022-09-20 00:00:00,15:00:00,30049,20541.11,16898.66,4196.14,8954.2,553.69,12946.25,3398.72,1668.81,457.47,2065.28,4.58
2022-09-20 00:00:00,16:00:00,31867,21882.8,17977.63,4479.15,9410.22,573.98,13793.06,3610.59,1759.19,506.75,2208.41,4.8
2022-09-20 00:00:00,17:00:00,33492,23053.74,18903.53,4744.83,9843.64,594.62,14490.94,3817.97,1854.28,545.69,2340.06,4.8
2022-09-20 00:00:00,18:00:00,35167,24266.31,19865.26,5016.68,10285.06,615.63,15197.19,4052.44,1949.94,586.66,2475.28,4.8
2022-09-20 00:00:00,19:00:00,36849,25499.46,20837.34,5298.39,10713.27,636.27,15903.69,4297.38,2046.06,628.47,2619.06,4.8
2022-09-20 00:00:00,20:00:00,38506,26705.93,21790.17,5572.62,11143.21,656.86,16600.25,4533.06,2144.47,669.91,2753.44,4.8
2022-09-20 00:00:00,21:00:00,40216,27954.37,22783.32,5848.71,11583.97,677.66,17322.38,4783.28,2240.28,715,2888.63,4.8
2022-09-20 00:00:00,22:00:00,42155,29365.74,23930.14,6140.8,12084.06,705.2,18204,5020.94,2346.31,768.19,3020.44,5.86
2022-09-20 00:00:00,23:00:00,44291,30856.06,24975.99,6629.34,12685.67,749.27,18987.56,5239.16,2605.38,877.44,3139.75,6.77
2022-09-20 00:00:00,23:59:00,46409,32312,25902.2,7202.44,13304.36,792.64,19644.31,5465.25,2858.09,1059.22,3277.38,7.75
2022-09-21 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21 00:00:00,01:00:00,2193,1514.69,952.1,606.91,633.99,44.32,671.25,236.53,302.69,182.97,120.69,0.56
2022-09-21 00:00:00,02:00:00,4403,3066.43,1906,1249.34,1247.66,88.91,1344.5,472.59,633.63,361.09,253.31,1.31
2022-09-21 00:00:00,03:00:00,6668,4652.56,2858.03,1927.8,1882.17,133.27,2021.38,703.38,989.94,556.22,379,2.64
2022-09-21 00:00:00,04:00:00,8902,6203.1,3805.48,2575.31,2521.21,177.69,2695.38,932.41,1320.03,747.94,503.5,3.84
2022-09-21 00:00:00,05:00:00,11120,7767.04,4753.83,3234.54,3131.63,221.33,3368.31,1164.19,1639.88,951.97,638.13,4.56
2022-09-21 00:00:00,06:00:00,13267,9362.23,5678.19,3934.88,3653.93,250.84,4038.69,1388.66,1976.03,1167.66,786.25,4.94
2022-09-21 00:00:00,07:00:00,15732,11094.48,6766.7,4622.6,4342.7,294.82,4833.13,1638.75,2343.97,1343.5,924.44,10.69
2022-09-21 00:00:00,08:00:00,18321,12982.61,7900.43,5420.27,5000.3,338.09,5673.5,1888.84,2700.75,1634.56,1066.44,18.52
2022-09-21 00:00:00,09:00:00,21054,14920,9106.79,6194.75,5752.46,381.54,6582.44,2142.81,3064.75,1889.53,1214.25,26.22
2022-09-21 00:00:00,10:00:00,23773,16859.31,10312.89,6971.91,6488.2,425.49,7489.31,2398.09,3399.63,2168.13,1368.63,35.52
2022-09-21 00:00:00,11:00:01,26133,18748.23,11457,7724.98,6951.02,433.75,8389.56,2633.69,3779.06,2404.75,1502.25,38.92
2022-09-21 00:00:00,12:00:00,28555,20616.45,12604.34,8462.92,7487.74,450.81,9290,2863.53,4163.59,2623.22,1632.72,43.39
2022-09-21 00:00:00,13:00:00,31458,22743.49,13957.4,9280.55,8220.05,494.46,10332.88,3130.06,4552.19,2903.97,1777.75,46.64
2022-09-21 00:00:00,14:00:00,34163,24697.84,15109.89,10125.96,8927.15,538.01,11197.75,3374.13,4948.75,3205.16,1916.72,55.33
2022-09-21 00:00:00,15:00:00,36824,26602.25,16276.26,10907.46,9640.28,581.47,12061.13,3633.66,5321.81,3465.44,2056.66,63.55
2022-09-21 00:00:00,16:00:00,39511,28522.98,17405.13,11742.95,10362.92,625.1,12917.25,3862.78,5705.16,3765.5,2200.09,72.2
2022-09-21 00:00:00,17:00:00,42269,30328.67,18406.15,12591.45,11271.4,668.93,13613.94,4123.28,6085.22,4079.84,2345.28,81.11
2022-09-21 00:00:00,18:00:00,44962,32260.74,19567.4,13405.86,11988.74,712.52,14477.94,4376.94,6464.69,4356.13,2494.59,90.45
2022-09-21 00:00:00,19:00:01,47708,34235.4,20713.89,14277.78,12716.33,756.27,15340.24,4617.38,6837.06,4654.13,2645.06,141.53
2022-09-21 00:00:00,20:00:01,50549,36250.14,21893.57,15156.64,13498.79,800.07,16209.19,4884.31,7222.47,4965.53,2791.28,177.36
2022-09-21 00:00:00,21:00:01,53126,38066.79,22911.54,15999.2,14215.26,843.95,16932.21,5135.38,7597.84,5279,2938.47,183.89
2022-09-21 00:00:00,22:00:01,55709,39841.74,23898.9,16830.63,14979.47,887.79,17634.83,5376.28,7977.31,5581.91,3080.25,191.16
2022-09-21 00:00:00,23:00:00,58309,41609.5,24908.7,17632.31,15767.99,931.51,18334.63,5642.56,8340.03,5868.28,3225.09,198.91
2022-09-21 00:00:00,23:59:00,61066,43522.52,25978.43,18518.67,16568.9,974.58,19113.97,5889.88,8698.94,6182.09,3367.53,270.11
2022-09-22 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-22 00:00:00,01:00:00,2886,2015.66,1120.36,939.06,826.58,43.76,847.63,228.97,375.94,315.88,145.47,101.77
2022-09-22 00:00:00,02:00:00,5578,3858.46,2092.86,1853.03,1632.11,87.43,1513.62,491.81,728.25,625.06,294.28,205.44
2022-09-22 00:00:00,03:00:00,8178,5688.25,3022.34,2797,2358.66,131.09,2160.69,730.56,1098.69,944.28,441.78,312.25
2022-09-22 00:00:00,04:00:01,10838,7592.75,4065.28,3702.29,3070.43,174.82,2934.99,955.47,1451.09,1235.78,585.53,429.89
2022-09-22 00:00:00,05:00:01,13312,9435.67,5037.22,4600.07,3674.71,201.62,3655.32,1180.28,1830.75,1506.13,722.19,541
2022-09-22 00:00:00,06:00:00,15851,11278.22,5972.23,5545.07,4333.7,239.08,4336.65,1396.5,2211.31,1803.94,866.66,663.16
2022-09-22 00:00:00,07:00:00,18700,13323.74,7114.4,6492.24,5093.36,282.9,5203,1628.5,2585.34,2104.88,1009.66,792.36
2022-09-22 00:00:00,08:00:00,21681,15492.1,8301.85,7517.09,5862.06,326.84,6131.76,1843.25,2977.41,2413.09,1146.56,980.03
2022-09-22 00:00:00,09:00:00,24456,17555.61,9417.59,8498.74,6539.67,360.72,6993.28,2063.59,3309.41,2724.91,1290.84,1173.58
2022-09-22 00:00:00,10:00:00,27280,19747.28,10634.43,9494.53,7151.04,381.68,7975.87,2276.88,3688.97,3012.66,1429.56,1363.34
2022-09-22 00:00:00,11:00:00,29879,21727.61,11788.86,10341.45,7748.69,402.7,8891.72,2494.44,4059.16,3246.28,1567.13,1468.88
2022-09-22 00:00:00,12:00:00,32614,23825.85,12946.17,11304.64,8363.19,424.96,9821.18,2700.03,4443.91,3511.31,1698.09,1651.33
2022-09-22 00:00:00,13:00:00,35426,25796.16,13999.74,12263.15,9163.11,466.73,10620.17,2912.84,4799.66,3796.91,1819.41,1847.17
2022-09-22 00:00:00,14:00:00,38052,27760.16,14997.63,13251.46,9802.91,488.93,11381.32,3127.38,5178.41,4090.94,1955.41,2026.7
2022-09-22 00:00:00,15:00:00,40336,29600.43,15969.18,14120.18,10246.64,488.93,12128.81,3351.44,5478.16,4400.22,2100.75,2141.05
2022-09-22 00:00:00,16:00:00,42700,31499.63,16930.04,15058.52,10711.44,488.93,12875.7,3565.41,5780.66,4719.22,2231.44,2327.2
2022-09-22 00:00:00,17:00:01,45373,33324.95,17933.61,15923.76,11515.63,532.42,13641.6,3759.59,6022.03,5022.22,2362.78,2516.73
2022-09-22 00:00:00,18:00:00,48161,35268.5,19058.68,16786.39,12315.93,576.57,14506.89,3975.22,6291.53,5303.03,2496.72,2695.11
2022-09-22 00:00:00,19:00:00,50893,37192.92,20284.56,17529.11,13079.33,620.75,15488.43,4175.38,6575.28,5604.94,2629.72,2719.17
2022-09-22 00:00:00,20:00:00,53352,38880.33,21392.19,18149.56,13810.25,661.42,16346.24,4384.53,6835.78,5822.53,2766.84,2724.41
2022-09-22 00:00:00,21:00:01,55392,40329.88,22252.35,18761.03,14378.62,683.5,16971.6,4597.25,7177.41,5969.97,2888.84,2724.81
2022-09-22 00:00:00,22:00:00,57600,42013.34,23125.36,19593.67,14880.97,705.69,17598.48,4821.19,7577.03,6270.28,3021.34,2725.02
2022-09-22 00:00:00,23:00:00,59986,43866.25,24137.73,20456.41,15391.86,727.89,18365.12,5044.72,7994.59,6580.47,3149.69,2731.66
2022-09-22 00:00:00,23:59:00,62214,45583.07,25029.71,21303.31,15880.98,749.95,19018.76,5261,8404.59,6886.31,3277.72,2734.69
2022-09-23 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-23 00:00:00,01:00:01,2240,1730.59,887.35,863.94,488.71,20.7,642.77,223.88,424.19,321.84,117.03,0.88
2022-09-23 00:00:00,02:00:00,4373,3464.05,1787.25,1702.44,883.31,25.64,1308.64,452.97,834.56,628.16,238.19,1.53
2022-09-23 00:00:00,03:00:00,6944,5280.34,2841.62,2504.56,1597.82,65.84,2075,700.78,1178.81,940.69,375.97,9.09
2022-09-23 00:00:00,04:00:00,9354,7042.66,3781.49,3351.2,2221.31,90.03,2749.46,942,1559.88,1258.47,516.63,16.22
2022-09-23 00:00:00,05:00:00,12300,9090.56,4931.39,4293.37,3075.24,134.2,3591.94,1205.25,1932.94,1565.13,643.63,151.67
2022-09-23 00:00:00,06:00:00,15058,10953.42,5921.33,5210.09,3926.58,178,4281.2,1462.13,2287.19,1864.34,766.34,292.22
2022-09-23 00:00:00,07:00:00,17877,12888.23,6995.73,6114.59,4766.68,222.09,5054.55,1719.09,2630,2149.72,896.06,438.81
2022-09-23 00:00:00,08:00:00,20587,14756.73,7940.63,7082.51,5563.86,266.41,5734.16,1940.06,2953.13,2468.22,1034.94,626.22
2022-09-23 00:00:00,09:00:00,23359,16686.59,9010.43,7986.33,6362.24,310.17,6501.82,2198.44,3276.31,2730.91,1175.16,803.95
2022-09-23 00:00:00,10:00:00,26106,18634.57,10120.05,8868.13,7117.82,353.61,7315.85,2450.59,3641.75,2947.47,1305.5,973.41
2022-09-23 00:00:00,11:00:00,28925,20675.6,11270.04,9802.88,7852.08,397.32,8191.72,2681,4069.94,3198.72,1437.84,1096.38
2022-09-23 00:00:00,12:00:01,31775,22737.8,12363.02,10815.69,8596.29,440.91,8993.92,2928.19,4487.44,3505.03,1559.13,1264.09
2022-09-23 00:00:00,13:00:00,34627,24777.98,13406,11856.47,9364.53,484.49,9784.38,3137.13,4886.94,3828,1687.31,1454.22
2022-09-23 00:00:00,14:00:00,37377,26723.41,14372.5,12879.3,10125.2,528.39,10477.05,3367.06,5295.19,4115.75,1829.97,1638.39
2022-09-23 00:00:00,15:00:00,40040,28595.59,15315.28,13852.76,10871.96,572.45,11149.05,3593.78,5710.5,4424.31,1967,1750.95
2022-09-23 00:00:00,16:00:00,42648,30421.88,16227.5,14810.86,11609.64,616.48,11793.21,3817.81,6131.75,4635.53,2098.91,1944.67
2022-09-23 00:00:00,17:00:00,45358,32318.18,17191.38,15787,12379.62,660.2,12477.84,4053.34,6529.19,4889.03,2233.69,2135.09
2022-09-23 00:00:00,18:00:00,48106,34250.87,18166.12,16788.55,13151.33,703.8,13173.57,4288.75,6961.44,5203.53,2367.78,2255.8
2022-09-23 00:00:00,19:00:01,50889,36155.04,19144.52,17757.99,13986.49,747.47,13859.02,4538.03,7400.75,5477.19,2500.97,2379.08
2022-09-23 00:00:00,20:00:00,53714,38045.74,20082.34,18754.56,14877.1,791.16,14521.34,4769.84,7840,5762.13,2635.66,2516.77
2022-09-23 00:00:00,21:00:00,56426,39850.99,20965.11,19720.65,15740.24,834.77,15120.09,5010.25,8285.13,6018.56,2764.94,2652.02
2022-09-23 00:00:00,22:00:00,59142,41716,21861.82,20732.26,16547.92,878.08,15722.4,5261.34,8731.06,6331.31,2897.66,2772.23
2022-09-23 00:00:00,23:00:00,61834,43619.59,22823.9,21717.64,17292.46,921.95,16391.89,5510.06,9178.25,6614.47,3031.69,2893.23
2022-09-23 00:00:00,23:59:00,64512,45528.3,23840.98,22651.88,18019.14,964.56,17140.14,5736.28,9614.13,6854.94,3166.47,3016.34
2022-09-24 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-24 00:00:00,01:00:00,2685,1984.91,1062.59,958.48,663.93,36.16,774.37,252.06,422.44,278,134.31,123.73
2022-09-24 00:00:00,02:00:01,5307,4244.3,2325.67,1954.79,1026.54,36.16,1801.17,488.34,856,582,269.16,247.63
2022-09-24 00:00:00,03:00:00,8278,6544,3674.77,2935.84,1667.39,66.61,2876.94,731.22,1278.25,893.06,399.97,364.56
2022-09-24 00:00:00,04:00:00,11281,8778.77,5043.57,3845.08,2392.35,109.88,3987.13,946.56,1713.19,1122.72,531.97,477.2
2022-09-24 00:00:00,05:00:00,14081,10856.2,6258.61,4750.16,3072.23,152.57,4923.57,1182.47,2153.13,1435.06,676.03,485.94
2022-09-24 00:00:00,06:00:00,16804,12888.79,7478.79,5605.65,3719.56,195.65,5866.2,1416.94,2598.25,1695.06,818.28,494.06
2022-09-24 00:00:00,07:00:00,19735,15090.42,8777.26,6552,4405.74,238.84,6883.14,1655.28,3043.31,2014.06,960.25,534.38
2022-09-24 00:00:00,08:00:00,22688,17149.53,10045.95,7385.6,5256.45,282.02,7884.34,1879.59,3489.06,2265.78,1091.88,538.88
2022-09-24 00:00:00,09:00:01,25508,19153.8,11223.52,8254.22,6030.26,323.94,8759.36,2140.22,3929.13,2557.56,1219.53,548
2022-09-24 00:00:00,10:00:00,28375,21262.34,12477.06,9147.61,6750.33,362.33,9728.89,2385.84,4369.94,2853,1368.22,556.45
2022-09-24 00:00:00,11:00:00,31116,23185.82,13551.24,10040.43,7524.33,405.85,10516.51,2628.88,4804.06,3157.75,1515.03,563.59
2022-09-24 00:00:00,12:00:00,33739,25090.45,14495.68,11043.73,8199.59,448.96,11156.41,2890.31,5244.38,3473.72,1661.69,663.94
2022-09-24 00:00:00,13:00:00,36462,27055.86,15492.47,12055.86,8913.67,492.47,11860.69,3139.31,5675.13,3782.75,1809.53,788.45
2022-09-24 00:00:00,14:00:00,39228,29069.53,16546.41,13059.64,9621.95,536.52,12639.58,3370.31,6119.25,4076.78,1955.44,908.17
2022-09-24 00:00:00,15:00:00,42286,31382.73,17903.94,14059.61,10322.45,580.82,13737.28,3585.84,6562.81,4383.47,2091.19,1022.14
2022-09-24 00:00:00,16:00:01,45153,33488.42,19084.84,15028.42,11039.74,624.84,14622.44,3837.56,6983.56,4678.41,2229.53,1136.92
2022-09-24 00:00:00,17:00:00,47742,35347.75,20035.84,15980.5,11725.66,668.59,15292.75,4074.5,7417.94,4935.97,2370.31,1256.28
2022-09-24 00:00:00,18:00:00,50197,37134.82,21012.7,16835.03,12349.27,712.91,15983.88,4315.91,7857.13,5106.97,2495.84,1375.09
2022-09-24 00:00:00,19:00:00,52662,38884.16,21939.24,17702.02,13020.74,757.1,16645.83,4536.31,8282.13,5360.66,2618.5,1440.73
2022-09-24 00:00:00,20:00:00,55360,40838.86,23003.09,18636.65,13720.26,800.88,17401.8,4800.41,8694.56,5665.03,2754.25,1522.81
2022-09-24 00:00:00,21:00:00,58028,42696.39,23966.33,19574.5,14487.17,844.44,18080.67,5041.22,9091,5948,2887.94,1647.56
2022-09-24 00:00:00,22:00:00,60795,44606.95,25031.66,20463.39,15299.95,888.1,18858.15,5285.41,9442.38,6230.75,3021.59,1768.67
2022-09-24 00:00:00,23:00:01,63611,46436.16,26109.53,21258.09,16243.38,931.46,19664.07,5514,9782.88,6425.38,3161.31,1888.52
2022-09-24 00:00:00,23:59:00,66470,48503.26,101987.77,22105.47,-57623.24,75589.98,20649.17,5748.62,10132.19,6680.81,3293.5,1998.97
2022-09-25 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-25 00:00:00,01:00:00,2941,2182.36,1282.48,943.13,715.39,43.25,998.89,240.34,403.94,293.72,131.91,113.56
2022-09-25 00:00:00,02:00:00,5646,4183.76,2336.53,1933.72,1375.75,86.49,1772.32,477.72,840.63,591.91,270.41,230.77
2022-09-25 00:00:00,03:00:00,8504,6310.44,3531.96,2908.14,2063.9,129.66,2676.11,726.19,1271.63,890.53,402.25,343.73
2022-09-25 00:00:00,04:00:00,11170,8272.04,4574.12,3870.88,2725,172.96,3435,966.16,1705.75,1187.66,514.75,462.72
2022-09-25 00:00:00,05:00:00,13942,10331.17,5695.45,4851.99,3394.56,216.27,4257.84,1221.34,2132.44,1489.5,628.38,601.67
2022-09-25 00:00:00,06:00:00,16582,12265.93,6693.03,5832.65,4056.32,259.75,4969.4,1463.88,2569.13,1764.94,771.13,727.45
2022-09-25 00:00:00,07:00:00,19308,14228.09,7682.41,6848.7,4776.89,303.02,5671.3,1708.09,3008.31,2052.16,917.28,870.95
2022-09-25 00:00:00,08:00:00,22078,16237.92,8680.24,7903.87,5493.89,346.19,6387.11,1946.94,3439.44,2330.59,1067.31,1066.53
2022-09-25 00:00:00,09:00:00,24867,18186.03,9682.16,8893.35,6291.49,389.48,7100.09,2192.59,3849.13,2594.56,1218.94,1230.72
2022-09-25 00:00:00,10:00:00,27863,20376.09,10848.91,9960.31,7053.78,433.13,7985.81,2429.97,4289.06,2897.56,1366.44,1407.25
2022-09-25 00:00:00,11:00:00,30744,22394.05,11892.95,10977.75,7873.3,476.65,8725.02,2691.28,4722.63,3175.84,1512.44,1566.84
2022-09-25 00:00:00,12:00:00,33572,24395.87,12988.86,11926.68,8656.46,519.67,9532.35,2936.84,5160.38,3364.31,1660.69,1741.3
2022-09-25 00:00:00,13:00:00,36498,26499.02,14081.08,12980.86,9436.06,562.92,10335.78,3182.38,5583.31,3672.72,1810,1914.83
2022-09-25 00:00:00,14:00:00,39352,28513.8,15152.22,13967.93,10231.85,606.35,11115.81,3430.06,6014.56,3967.03,1955.06,2031.28
2022-09-25 00:00:00,15:00:00,41918,30366.27,16165.86,14850.39,10901.75,649.98,11837.88,3678,6454.94,4261.59,2094.91,2038.95
2022-09-25 00:00:00,16:00:00,44663,32363.85,17265.26,15792.14,11605.6,693.55,12647.24,3924.47,6889.88,4520.72,2235.66,2145.88
2022-09-25 00:00:00,17:00:00,47378,34307.96,18250.16,16794.76,12333.08,736.96,13344.86,4168.34,7327.38,4818.09,2379.31,2269.98
2022-09-25 00:00:00,18:00:00,50014,36211.19,19324.32,17667.53,13022.15,780.66,14119.32,4424.34,7763.75,5095.97,2525.34,2282.47
2022-09-25 00:00:00,19:00:00,52792,38267.2,20525.08,18566.4,13700.52,824.28,15020.64,4680.16,8188.63,5416.56,2671.63,2289.58
2022-09-25 00:00:00,20:00:00,55485,40233.04,21644.14,19456.47,14384.39,867.57,15846.23,4930.34,8622.75,5716.13,2819.06,2298.53
2022-09-25 00:00:00,21:00:00,58350,42281.95,22888.35,20304.98,15156.67,911.38,16814.47,5162.5,9051.63,5991.09,2958.38,2303.88
2022-09-25 00:00:00,22:00:00,61166,44366.2,24142.53,21178.7,15844.77,955.03,17786.59,5400.91,9483,6284,3103.53,2308.17
2022-09-25 00:00:00,23:00:00,64131,46592.03,25603.81,21986.67,16540.52,998.45,18991.27,5614.09,9895.94,6537.84,3243.78,2309.11
2022-09-25 00:00:00,23:59:00,67077,48807.81,27044.12,22804.81,17228.07,1041.12,20179.12,5823.88,10314.75,6801.81,3378.91,2309.34
2022-09-26 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-26 00:00:00,01:00:00,3129,2339.83,1545.83,837.79,745.38,43.79,1286.82,215.22,436.44,272.91,128.44,0
2022-09-26 00:00:00,02:00:00,6246,4627.24,3029.47,1684.78,1531.75,87.01,2506.9,435.56,874.25,556.5,254.03,0
2022-09-26 00:00:00,03:00:00,9406,6959.91,4546.55,2543.51,2315.94,130.15,3753.02,663.38,1317.38,851,375.13,0
2022-09-26 00:00:00,04:00:00,12385,9117.82,5895.74,3392.24,3097.02,170.16,4826.2,899.38,1756.88,1142.78,492.31,0.27
2022-09-26 00:00:00,05:00:00,14998,11114.03,7054.47,4254.78,3688.75,195.22,5705.41,1153.84,2189.75,1428.97,626.97,9.09
2022-09-26 00:00:00,06:00:00,17631,13058.43,8145.24,5146.35,4339.41,233.16,6518.08,1394,2632.69,1726.31,768.13,19.22
2022-09-26 00:00:00,07:00:00,20345,15047.49,9325.4,5991.85,5027.75,269.76,7416.45,1639.19,3076.25,1998.25,890.88,26.47
2022-09-26 00:00:00,08:00:00,22781,16806.75,10260.58,6859.72,5660.7,313.55,8068.69,1878.34,3525.25,2296.25,1007.03,31.19
2022-09-26 00:00:00,09:00:00,25157,18471.57,11187.41,7641.45,6328.14,357.29,8715.87,2114.25,3936.38,2549.41,1120.97,34.69
2022-09-26 00:00:00,10:00:00,27522,20189.99,12182.06,8409.31,6930.63,401.38,9429.02,2351.66,4364,2772.94,1234.03,38.34
2022-09-26 00:00:00,11:00:00,29703,21793.42,13164.13,9063.16,7475.71,433.87,10109.2,2621.06,4743.44,2931.75,1347.19,40.78
2022-09-26 00:00:00,12:00:00,32032,23454.98,14320.93,9606.22,8104.85,472.17,10967.01,2881.75,5014.88,3072.34,1475.53,43.47
2022-09-26 00:00:00,13:00:00,33930,24745.54,15248.15,10007.1,8674.75,509.71,11604.88,3133.56,5207.63,3146.25,1609.75,43.47
2022-09-26 00:00:00,14:00:00,35836,25920.63,16152.81,10321.16,9362.03,553.34,12221.44,3378.03,5355.81,3180.94,1740.94,43.47
2022-09-26 00:00:00,15:00:00,37755,27088.83,17061.83,10624.06,10069.11,597.06,12835.52,3629.25,5497.25,3214.78,1868.56,43.47
2022-09-26 00:00:00,16:00:00,39701,28271.62,17984.41,10927.79,10788.8,640.58,13449.67,3894.16,5637.19,3247.72,1999.41,43.47
2022-09-26 00:00:00,17:00:00,41585,29396.2,18856.66,11223.63,11504.71,684.09,14055.23,4117.34,5772.5,3280.13,2127.53,43.47
2022-09-26 00:00:00,18:00:00,43353,30511.82,19734.92,11498.16,12119.92,721.26,14662.69,4350.97,5871.75,3318.72,2264.22,43.47
2022-09-26 00:00:00,19:00:00,45118,31603.1,20600.47,11764.29,12753.24,761.66,15272.87,4565.94,5973.25,3353.88,2393.69,43.47
2022-09-26 00:00:00,20:00:00,46900,32694.06,21478.79,12020.57,13400.64,805.3,15896.4,4777.09,6080.5,3390.19,2506.41,43.47
2022-09-26 00:00:00,21:00:00,48711,33810.17,22375.45,12283.72,14051.83,849,16516.98,5009.47,6184,3425.78,2630.47,43.47
2022-09-26 00:00:00,22:00:00,50527,34933.95,23267.45,12559.06,14700.49,892.56,17139.48,5235.41,6289.81,3462.31,2763.47,43.47
2022-09-26 00:00:00,23:00:00,52352,36071.08,24165.42,12841.51,15345.07,935.85,17772.01,5457.56,6396.69,3499.97,2901.38,43.47
2022-09-26 00:00:00,23:59:00,54140,37191.53,25064.81,13105.26,15969.93,978.54,18392.61,5693.66,6502.13,3536.97,3022.69,43.47
2022-09-27 00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27 00:00:00,01:00:00,1906,1214.13,1001.87,255.5,648.63,43.24,731.94,226.69,100.75,36.28,118.47,0
2022-09-27 00:00:00,02:00:00,3742,2367.23,1917.9,535.66,1288.44,86.33,1373.1,458.47,211.06,75.47,249.13,0
2022-09-27 00:00:00,03:00:00,5543,3506.86,2809.8,826.44,1906.76,129.38,2009.48,670.94,327.56,115.5,383.38,0
2022-09-27 00:00:00,04:00:00,7374,4666.86,3728.48,1111.06,2534.46,172.68,2663.05,892.75,438.31,153.84,518.91,0
2022-09-27 00:00:00,05:00:00,9339,5942.51,4774.44,1384.66,3179.9,216.59,3439.76,1118.09,539,191.5,654.16,0
2022-09-27 00:00:00,06:00:00,11158,7103.13,5681.4,1681.22,3795.38,259.49,4082.72,1339.19,656.13,232.84,792.25,0
2022-09-27 00:00:00,07:00:00,13030,8316.56,6634.15,1985.06,4410.79,302.65,4767.16,1564.34,772,275.5,937.56,0
2022-09-27 00:00:00,08:00:00,14877,9511.96,7573.2,2284.91,5018.89,346.15,5422.42,1804.63,886.25,315.94,1082.72,0
2022-09-27 00:00:00,09:00:00,16806,10766.07,8576.4,2579.23,5650.37,389.56,6155.59,2031.25,995.75,354.78,1228.5,0.2
2022-09-27 00:00:00,10:00:00,18807,12064.24,9658.94,2838.33,6309.73,433.03,6958.38,2267.53,1096.19,382.06,1359.88,0.2
2022-09-27 00:00:00,11:00:00,20907,13406.89,10751.46,3132.3,7023.24,476.87,7754.25,2520.34,1259.69,388.97,1483.44,0.2
2022-09-27 00:00:00,12:00:00,22962,14641.99,11807.62,3355.07,7799.31,520.7,8537.76,2749.16,1348.75,399.56,1606.56,0.2
2022-09-27 00:00:00,13:00:00,25041,15898.94,12893.21,3570.39,8577.4,564.66,9318.99,3009.56,1438.38,402.31,1729.5,0.2
2022-09-27 00:00:00,14:00:00,27068,17115.16,13934.74,3788.64,9344.62,608.22,10100.93,3225.59,1525.69,409.34,1853.41,0.2
2022-09-27 00:00:00,15:00:00,28995,18309.68,14940.09,4021.86,10033.05,652.27,10839.51,3448.31,1617.69,426.84,1977.13,0.2
